全国地方公共団体コード,ID,都道府県,市区町村名,名称,名称_カナ,設置目的,実施支援の主な区分,住所,方書,緯度,経度,電話番号1,電話番号1_連絡先備考,電話番号2,電話番号2_連絡先備考,内線番号,FAX番号,URL,メールアドレス1,メールアドレス1_連絡先備考,メールアドレス2,メールアドレス2_連絡先備考,法人番号,運営団体名,開催頻度,開催曜日,開催日,開催開始時間,開催終了時間,開催日時特記事項,参加条件,参加費_幼児,参加費_小学生,参加費_中学生,参加費_高校生,参加費_大人,参加費特記事項,予約方法,予約特記事項,定員,フードパントリー実施,テイクアウト実施,学区,ネットワークの加入,追加情報NO,画像,画像_ライセンス,備考
131113,AA0100000014,東京都,大田区,絆カフェ,キズナカフェ,,,東京都大田区西馬込2-20-1 ﾗｲﾌｺﾐｭﾆﾃｨ西馬込 他,,35.58641,139.70529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000015,東京都,大田区,絆御飯,キズナゴハン,,,東京都大田区西馬込2-20-1 ﾗｲﾌｺﾐｭﾆﾃｨ西馬込 他,,35.58641,139.70529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000016,東京都,大田区,てくてく食堂,テクテクショクドウ,,,東京都大田区西馬込2-20-1 ﾗｲﾌｺﾐｭﾆﾃｨ西馬込 他,,35.58641,139.70529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000017,東京都,大田区,南馬込ｱｸﾞﾈｽこども食堂,ミナミマゴメアグネスコドモショクドウ,,,東京都大田区南馬込1-58-8 大森聖ｱｸﾞﾈｽ教会ﾎｰﾙ,,35.58916,139.71297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000018,東京都,大田区,Steak＆Hamburg SOH,ステーキアンドハンバーグソウ,,,東京都大田区山王2-36-9 Steak&Hamburg SOH,,35.59175,139.72127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000019,東京都,大田区,おばんざい　地獄に佛,オバンザイジゴクニホトケ,,,東京都大田区山王2-2-15 地獄谷,,35.58887,139.72771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000020,東京都,大田区,おやこｶﾌｪｳﾞｪﾙﾃﾞ,オヤコカフェウ゛ェルデ,,,東京都大田区中央1-15-1-101 おやこcafe verde,,35.58059,139.7195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000021,東京都,大田区,ほっとねっとｷｯﾁﾝ,ホットネットキッチン,,,東京都大田区中央2-10-1 大田文化の森,,35.57936,139.72043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000022,東京都,大田区,みんなでべジ食,ミンナデベジショク,,,東京都大田区池上3-32-17 ﾂｲﾝｳｯﾄﾞｽｸｴｱ1階 せわのわ,,35.57381,139.70186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000023,東京都,大田区,子ども食堂ｵﾑﾗｲｽ食堂,コドモショクドウオムライスショクドウ,,,東京都大田区大森北1-29-6 洋食亭おおはし,,35.58567,139.72827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000024,東京都,大田区,こども＆ｼﾆｱ　もりもり食堂,コドモアンドシニアモリモリショクドウ,,,東京都大田区大森西2-2-1 ﾌﾟﾗﾑﾊｲﾂ大森西集会室,,35.57801,139.72833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000025,東京都,大田区,こども食堂おやこｷｯﾁﾝ,コドモショクドウオヤコキッチン,,,東京都大田区大森西2-2-1 ﾌﾟﾗﾑﾊｲﾂ大森西集会室,,35.57801,139.72833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000026,東京都,大田区,きょうもおいで,キョウモオイデ,,,東京都大田区大森西5-29-22 大森駅高架下渋谷ﾌﾞﾚﾝﾄﾞ株式会社内,,35.57098,139.73148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000027,東京都,大田区,はちみつ食堂,ハチミツショクドウ,,,東京都大田区東蒲田1-20-3-102 ひがしかまた本の部屋,,35.5637,139.7276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000028,東京都,大田区,感動こども食堂,カンドウコドモショクドウ,,,東京都大田区西蒲田7-5-12 蒲田中央ﾋﾞﾙ2階 ﾋﾞｽﾄﾛｱｼﾞﾙ蒲田店,,35.56371,139.71519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000029,東京都,大田区,だんだんﾜﾝｺｲﾝこども食堂,ダンダンワンコインコドモショクドウ,,,東京都大田区東矢口1-17-9 気まぐれ八百屋だんだん,,35.56456,139.7068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000030,東京都,大田区,いちご食堂,イチゴショクドウ,,,東京都大田区下丸子3-8-15 渡部ﾋﾞﾙ201 NPO法人一期JAM,,35.57087,139.68449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000031,東京都,大田区,VICｽﾏｲﾙｷｯﾁﾝ,ビックスマイルキッチン,,,東京都大田区矢口2-1-18 東京ﾗｲﾄﾊｳｽﾁｬｰﾁ,,35.56428,139.69539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000032,東京都,大田区,万人こども食堂,バンニンコドモショクドウ,,,東京都大田区新蒲田3-4-28,,35.55807,139.70601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000033,東京都,大田区,子ども食堂やんやん,コドモショクドウヤンヤン,,,東京都大田区新蒲田2-1-13 森井ﾋﾞﾙ103,,35.55979,139.7083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000034,東京都,大田区,ﾕﾆﾊﾞｰｻﾙこども食堂,ユニバーサルコドモショクドウ,,,東京都大田区南六郷1-34-4 7号棟,,35.54571,139.72603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000035,東京都,大田区,おおたﾗｰﾒﾝこども食堂（南六郷）,オオタラーメンコドモショクドウミナミロクゴウ,,,東京都大田区南六郷2-35-1-121 南六郷二丁目団地,,35.54468,139.72144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000036,東京都,大田区,おおたﾗｰﾒﾝこども食堂（本羽田）,オオタラーメンコドモショクドウホンハネダ,,,東京都大田区本羽田1-12-9 本羽田一丁目町会会館,,35.5489,139.72456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000037,東京都,大田区,大森東しあわせ食堂,オオモリヒガシシアワセショクドウ,,,東京都大田区大森東4-6-15 城南保健生協前ｽﾍﾟｰｽ,,35.56847,139.73848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000038,東京都,大田区,おうち食堂ﾈｯﾄﾜｰｸ,オウチショクドウネットワーク,,,東京都大田区羽田3町目,,35.54638,139.74506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000039,東京都,大田区,ひこうき食堂,ヒコウキショクドウ,,,東京都大田区新蒲田1-18-16 ｶﾑｶﾑ新蒲田,,35.55765,139.71114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000040,東京都,大田区,ﾄｰｷｮｰｺｰﾋｰ大田区　かぞく食堂,トーキョーコーヒーオオタクカゾクショクドウ,,,東京都大田区大森東1-28-9 美原文化ｾﾝﾀｰ,,35.57665,139.73807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000041,東京都,大田区,SOMPO流子ども食堂（そんぽの家　大鳥居）,ソンポリュウコドモショクドウ（ソンポノイエ　オオトリイ）,,,東京都大田区西糀谷3-32-2 そんぽの家 大鳥居,,35.55313,139.73766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000042,東京都,大田区,SOMPO流子ども食堂（そんぽの家　東六郷）,ソンポリュウコドモショクドウ（ソンポノイエ　ヒガシロクゴウ）,,,東京都大田区東六郷1-19-1 そんぽの家 東六郷,,35.55187,139.71979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000043,東京都,大田区,SOMPO流子ども食堂（そんぽの家S　西糀谷）,ソンポリュウコドモショクドウ（ソンポノイエエス　ニシコウジヤ）,,,東京都大田区西糀谷3-32-15 そんぽの家S 西糀谷,,35.55313,139.73766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000044,東京都,大田区,SOMPO流子ども食堂（そんぽの家S　羽田）,ソンポリュウコドモショクドウ（ソンポノイエエス　ハネダ）,,,東京都大田区羽田2-2-11 そんぽの家S 羽田,,35.54893,139.74182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000045,東京都,大田区,SOMPO流子ども食堂（ﾗｳﾞｨｰﾚ羽田）,ソンポリュウコドモショクドウ（ラウ゛ィーレハネダ）,,,東京都大田区東糀谷5-19-18 ﾗｳﾞｨｰﾚ羽田,,35.55846,139.74541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000046,東京都,大田区,SOMPO流子ども食堂（ﾗｳﾞｨｰﾚ多摩川）,ソンポリュウコドモショクドウ（ラウ゛ィーレタマガワ）,,,東京都大田区多摩川2-13-22 ﾗｳﾞｨｰﾚ多摩川,,35.55849,139.69968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000047,東京都,大田区,南六未来食堂,ナンロクミライショクドウ,,,東京都大田区南六郷2-35-1-121 南六郷2丁目団地,,35.54468,139.72144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000048,東京都,大田区,みんなの食堂,ミンナノショクドウ,,,東京都大田区上池台1-13-4 関口ﾋﾞﾙ1階 もなりざ邸,,35.60275,139.69736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000049,東京都,大田区,羽田のこのこ食堂,ハネダノコノコショクドウ,,,東京都大田区萩中2-11-5-1F 羽田のこのこ,,35.55122,139.73126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000050,東京都,大田区,ﾄﾘﾔｷ大学こども食堂,トリヤキダイガクコドモショクドウ,,,東京都大田区蒲田5-19-15 蒲田東口中央ﾋﾞﾙ2階,,35.56216,139.71829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000051,東京都,大田区,子ども食堂ママちゃんち,コドモショクドウママチャンチ,,,東京都大田区中央3丁目,,35.57636,139.71896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000052,東京都,大田区,えんむすび,エンムスビ,,,東京都大田区南六郷1-34-4 5号棟,,35.54571,139.72603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131113,AA0100000053,東京都,大田区,ﾌｰﾄﾞﾊﾞﾝｸ大田芋やぽんぽこ子ども食堂,フードバンクオオタイモヤポンポココドモショクドウ,,,東京都大田区中央4-32-8 焼き芋店芋やぽんぽこ,,35.57937,139.71916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,,東京都,渋谷区,恵比寿じもと食堂,エビスジモトコドモショクドウ,地域のお母さんボランティアによる、渋谷区の先駆的な子ども食堂活動。,,東京都渋谷区恵比寿4-5-15,,35.64506,139.7123,,,,,,,,,,,,,,,,第2・4水曜日 15時～19時,15:00,19:00,,,,,,,,,,,,,,加計塚小,,,,,
131130,,東京都,渋谷区,景丘の家・こども食堂,カゲオカノイエコドモショクドウ,かまどや、囲炉裏を使い、日本文化に触れながら、調理を行う。,,東京都渋谷区恵比寿4-5-15,,35.64506,139.7123,,,,,,,,,,,,,,,,第3水曜日 17時30分～19時30分,17:30,19:30,,,,,,,,,,,,,,加計塚小,,,,,
131130,,東京都,渋谷区,恵比寿ママ食堂,エビスママショクドウ,近隣に住む、子育て世帯の母親たちが中心となり、食事を通じて交流をはかる。,,東京都渋谷区恵比寿4-5-15,,35.64506,139.7123,,,,,,,,,,,,,,,,月1回　土曜日　10時30分～,10:30,,,,,,,,,,,,,,,臨川小;加計塚小,,,,,
131130,,東京都,渋谷区,東京西ロータリークラブこどもテーブル,トウキョウニシロータリークラブコドモテーブル,東京西ロータリークラブの慈善活動による子ども食堂活動。,,東京都渋谷区恵比寿4-5-15,,35.64506,139.7123,,,,,,,,,,,,,,,,不定期開催　10時～,10:00,,,,,,,,,,,,,,,広尾小l;臨川小;長谷戸小;神南小;常盤松小;加計塚小;神宮前小,,,,,
131130,,東京都,渋谷区,渋谷のラジオの教室子供テーブル,シブヤノラジオノキョウシツコドモテーブル,渋谷のラジオの関わる人脈を活かした専門家によるワークショップを実施。,,東京都渋谷区恵比寿4-5-15,,35.64506,139.7123,,,,,,,,,,,,,,,,月1回　15時～,15:00,,,,,,,,,,,,,,,臨川小;加計塚小,,,,,
131130,,東京都,渋谷区,卯めこども食堂,ウメコドモショクドウ,元食堂経営者が地域貢献として行う子ども食堂。,,東京都渋谷区恵比寿1-25-12,,35.64689,139.71611,,,,,,,,,,,,,,,,月1回  金曜日　16時～,16:00,,,,,,,,,,,,,,,臨川小;加計塚小,,,,,
131130,,東京都,渋谷区,パール子どもテーブル活動,パールコドモテーブルカツドウ,親の帰りが遅い子どもを対象とし、食べるだけでなく、施設の高齢者との多世代交流等も実施。,,東京都渋谷区鉢山町3-27,,35.65226,139.69894,,,,,,,,,,,,,,,,毎週月曜・木曜　17時～19時,17:00,19:00,,,,,,,,,,,,,,猿楽小,,,,,
131130,,東京都,渋谷区,ミート・ザ・おやつ,ミートザオヤツ,毎回、料理研究家と子供達が世界各国の料理や日本の伝統料理を一緒に作り、楽しむ活動。,,東京都渋谷区代官山7-9,,35.65067,139.70427,,,,,,,,,,,,,,,,月2回不定期　16時30分～18時,16:30,18:00,,,,,,,,,,,,,,長谷戸小;猿楽小;広尾小,,,,,
131130,,東京都,渋谷区,長谷戸生活学校子ども食堂,ハセコセイカツガッコウコドモショク,主婦が作る家庭的料理を通じて、地域の子どもたちとの交流を図る。,,東京都渋谷区代官山7-9,,35.65067,139.70427,,,,,,,,,,,,,,,,第4金曜日　17時30分～18時,17:30,18:00,,,,,,,,,,,,,,長谷戸小,,,,,
131130,,東京都,渋谷区,渋谷こどもテーブルゆめとぴあ,ウシブヤコドモテーブルユメトピア,食品はナチュラルフードを推進、専門家や美大生によるアートワークショップも実施。,,東京都渋谷区鶯谷町10-15,,35.65287,139.70216,,,,,,,,,,,,,,,,第4日曜日　14時～,14:00,,,,,,,,,,,,,,,猿楽小,,,,,
131130,,東京都,渋谷区,渋谷・長崎歴史文化情報発信塾,シブヤナガサキレキシブンカジョウホウハッシンジュク,渋谷龍馬会による活動。長崎発祥の食文化の体験、明治維新の志士たちのワークショップを実施。,,東京都渋谷区鶯谷町10-15,,35.65287,139.70216,,,,,,,,,,,,,,,,第3土曜日　15時～,15:00,,,,,,,,,,,,,,,猿楽小,,,,,
131130,,東京都,渋谷区,くるり食堂,クルリショクドウ,たこ焼きを子ども達と作り、食べる楽しみ、作る楽しみを知ってもらう活動。,,東京都渋谷区恵比寿西1-7-9,,35.64783,139.7088,,,,,,,,,,,,,,,,月2回日曜日　13時～,13:00,,,,,,,,,,,,,,,猿楽小,,,,,
131130,,東京都,渋谷区,リフレッシュ氷川こども食堂,リフレッシュヒカワコドモショクドウ,食事の提供とともに、折り紙など、環境に優しい作品作りも実施。,,東京都渋谷区東1-26-23,,35.65496,139.70737,,,,,,,,,,,,,,,,月1回　17時～19時,17:00,19:00,,,,,,,,,,,,,,常磐松小;広尾小,,,,,
131130,,東京都,渋谷区,美竹の丘こどもごはん,ビチクノオカコドモゴハン,フードドライブを活用したエコクッキングを実施。,,東京都渋谷区渋谷1-18-9,,35.66185,139.70392,,,,,,,,,,,,,,,,月1回　17時～19時,17:00,19:00,,,,,,,,,,,,,,神南小;神宮前小,,,,,
131130,,東京都,渋谷区,渋喜屋テーブル,シブキヤテーブル,弁当配布を毎月実施。不定期で、自宅を開放し、子どもに食事提供や学習支援も実施。,,東京都渋谷区広尾3-2-14,,35.65551,139.71416,,,,,,,,,,,,,,,,第2火曜・第4木曜　14時～,14:00,,,,,,,,,,,,,,,常磐松小;広尾小,,,,,
131130,,東京都,渋谷区,スマイルきっちんナチュレ,スマイルキッチンナチュレ,自然食の提供とアートワークショップの実施。,,東京都渋谷区渋谷2-22-7,,35.65844,139.70372,,,,,,,,,,,,,,,,月1回不定期　12時～,12:00,,,,,,,,,,,,,,,神南小;神宮前小,,,,,
131130,,東京都,渋谷区,オーガニックおおうち食堂,オーガニックオオウチショクドウ,月1回、お寿司屋さんが手作りした食事を提供する。,,東京都渋谷区渋谷2-8-4 佐野ﾋﾞﾙ1F,,35.66053,139.70747,,,,,,,,,,,,,,,,第1日曜日　11時～,11:00,,,,,,,,,,,,,,,常磐松小,,,,,
131130,,東京都,渋谷区,渋谷おやこサロン,シブヤオヤコサロン,自宅を開放し、放課後居場所のない子どもたちに開放し、食事提供も実施。,,東京都渋谷区南平台町12-13-402,,35.65435,139.69547,,,,,,,,,,,,,,,,平日　15時30分～,15:30,,,,,,,,,,,,,,,猿楽小,,,,,
131130,,東京都,渋谷区,子ども料理教室,コドモリョウリキョウシツ,ベーグル店等を展開する企業ノウハウを活かした活動を実施。,,東京都渋谷区宇田川町3-10,,35.66286,139.69887,,,,,,,,,,,,,,,,月1回程度　16時～17時30分,16:00,17:30,,,,,,,,,,,,,,神南小,,,,,
131130,,東京都,渋谷区,渋谷センター街こども食堂,シブヤセンターガイコドモショクドウ,食事やワークショップを通じて、SDGSの理解を深める活動を実施。,,東京都渋谷区宇田川町16-8,,35.66124,139.69905,,,,,,,,,,,,,,,,第3木曜日　17時～19時,17:00,19:00,,,,,,,,,,,,,,神南小,,,,,
131130,,東京都,渋谷区,子ども食堂,コドモショクドウ,調理製菓専門学校の教員、学生による子ども食堂。,,東京都渋谷区円山町28-5,,35.65569,139.69452,,,,,,,,,,,,,,,,不定期開催　10時～,10:00,,,,,,,,,,,,,,,神南小,,,,,
131130,,東京都,渋谷区,上富ダイニング,ウエトミダイニング,上原地区の町会長を中心に発足、大学生による学習支援もあり。,,東京都渋谷区上原3-13-8,,35.66637,139.67903,,,,,,,,,,,,,,,,年10回　16時～19時,16:00,19:00,,,,,,,,,,,,,,上原小;富谷小,,,,,
131130,,東京都,渋谷区,みらいこどもテーブル,ミライコドモテーブル,株式会社ダイアナ有志による、食育活動。親子で調理して、食べる楽しみを本社ビルで実施。,,東京都渋谷区富ヶ谷1-35-23,,35.6673,139.68851,,,,,,,,,,,,,,,,2ヶ月に1回　第2火曜日　16時～18時,16:00,18:00,,,,,,,,,,,,,,区内小学校,,,,,
131130,,東京都,渋谷区,SHIBUYAコドモとママのミライ創造プロジェクト,シブヤコドモトママノミライソウゾウプロジェクト,工作等ワークショップを実施し、その後は食事で交流を図る。,,東京都渋谷区富ヶ谷2-9-13,,35.66471,139.68678,,,,,,,,,,,,,,,,月1回不定期　12時～,12:00,,,,,,,,,,,,,,,上原小;富谷小,,,,,
131130,,東京都,渋谷区,コドモ大学食育部,コドモダイガクショクイクブ,食事やワークショップを通じて食の重要性を伝える活動を実施。,,東京都渋谷区富ヶ谷2-9-15,,35.66471,139.68678,,,,,,,,,,,,,,,,第2・第4土曜日　13時～,13:00,,,,,,,,,,,,,,,上原小;富谷小,,,,,
131130,,東京都,渋谷区,上原ファンインずっとも食堂,ウエハラファンインズットモショクドウ,食堂の時間前には、上原社教館の体育室で集団遊びやスポーツ交流も実施。,,東京都渋谷区大山町21-10,,35.66978,139.67325,,,,,,,,,,,,,,,,第1水曜日　17時00分～,17:00,,,,,,,,,,,,,,,上原小,,,,,
131130,,東京都,渋谷区,サンキューキッチン,サンキューキッチン,奉優会職員による、子ども食堂活動。,,東京都渋谷区西原1-22-9,,35.67657,139.67834,,,,,,,,,,,,,,,,不定期　11時～13時,11:00,13:00,,,,,,,,,,,,,,西原小,,,,,
131130,,東京都,渋谷区,Mamapura Kids＆Baby,ママプラキッズアンドベビー,ママたちがぷらっと集まり交流する。親子のふれあい、地域の繋がりを深める活動。,,東京都渋谷区西原2-35-1,,35.67462,139.67516,,,,,,,,,,,,,,,,月1、2回　10時～,10:00,,,,,,,,,,,,,,,未就学児,,,,,
131130,,東京都,渋谷区,初台キッズ食堂,ハツダイキッズショクドウ,一汁三菜のおふくろの味を提供。チクチク教室として針と糸を使った作品作りも実施。,,東京都渋谷区初台1-33-10,,35.67931,139.68501,,,,,,,,,,,,,,,,第3木曜日　17時～18時30分,17:00,18:30,,,,,,,,,,,,,,幡代小,,,,,
